"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"3855","36742_at","TRIM15","89870","tripartite motif containing 15",-0.075038955987627,6.26575393272239,-0.875300999575583,0.386134369818341,0.651902537497816,-5.93403824106176
"3856","36743_at","GALNT10","55568","polypeptide N-acetylgalactosaminyltransferase 10",0.425731239311632,7.12567230390731,2.03247104219339,0.0481310909493273,0.205302855426549,-4.35876435780402
"3857","36745_at","STUM","375057","stum, mechanosensory transduction mediator homolog",0.0936635136400898,8.21262946413102,1.27494951041772,0.208977738561728,0.470283731498972,-5.5204327915554
"3858","36746_s_at","CALCR","799","calcitonin receptor",-0.101794120026772,5.0624385864224,-1.48675692250565,0.144166738301848,0.387152970150675,-5.24344705457656
"3859","36747_at",NA,NA,NA,0.0977087329721389,8.43105166347031,1.38954606953095,0.171615774336443,0.425983055176166,-5.37539478027517
"3860","36748_at","SYN2","6854","synapsin II",0.0977089033546505,5.00079107228888,0.97183905903244,0.336410657567,0.60131113047003,-5.84754592995188
"3861","36749_at","CPA3","1359","carboxypeptidase A3",0.045176807734868,4.75820946521926,0.255912170031454,0.799204014085386,0.907840773277353,-6.27734749246134
"3862","36751_at","RGS11","8786","regulator of G protein signaling 11",-0.146273440053848,6.55257898705896,-1.33394324891368,0.189044356538212,0.446010278332853,-5.44720180497038
"3863","36752_at",NA,NA,NA,-0.0503655402667569,4.52816494354986,-0.734571519383117,0.466473668839202,0.712479628345832,-6.04443923435899
"3864","36756_at","IL5RA","3568","interleukin 5 receptor subunit alpha",-0.0849871783492961,4.73315470283809,-0.995232958453986,0.325031684286841,0.592442352640741,-5.82528272639006
"3865","36757_at","H3C1","8350","H3 clustered histone 1",-0.816312330438579,5.54872951697505,-3.82330695811587,0.000408493900501589,0.00929532038896473,-0.0923335712051685
"3866","36757_at","H3C4","8351","H3 clustered histone 4",-0.816312330438579,5.54872951697505,-3.82330695811587,0.000408493900501589,0.00929532038896473,-0.0923335712051685
"3867","36757_at","H3C3","8352","H3 clustered histone 3",-0.816312330438579,5.54872951697505,-3.82330695811587,0.000408493900501589,0.00929532038896473,-0.0923335712051685
"3868","36757_at","H3C6","8353","H3 clustered histone 6",-0.816312330438579,5.54872951697505,-3.82330695811587,0.000408493900501589,0.00929532038896473,-0.0923335712051685
"3869","36757_at","H3C11","8354","H3 clustered histone 11",-0.816312330438579,5.54872951697505,-3.82330695811587,0.000408493900501589,0.00929532038896473,-0.0923335712051685
"3870","36757_at","H3C8","8355","H3 clustered histone 8",-0.816312330438579,5.54872951697505,-3.82330695811587,0.000408493900501589,0.00929532038896473,-0.0923335712051685
"3871","36757_at","H3C12","8356","H3 clustered histone 12",-0.816312330438579,5.54872951697505,-3.82330695811587,0.000408493900501589,0.00929532038896473,-0.0923335712051685
"3872","36757_at","H3C10","8357","H3 clustered histone 10",-0.816312330438579,5.54872951697505,-3.82330695811587,0.000408493900501589,0.00929532038896473,-0.0923335712051685
"3873","36757_at","H3C2","8358","H3 clustered histone 2",-0.816312330438579,5.54872951697505,-3.82330695811587,0.000408493900501589,0.00929532038896473,-0.0923335712051685
"3874","36757_at","H3C7","8968","H3 clustered histone 7",-0.816312330438579,5.54872951697505,-3.82330695811587,0.000408493900501589,0.00929532038896473,-0.0923335712051685
"3875","36762_at","GABRG2","2566","gamma-aminobutyric acid type A receptor gamma2 subunit",0.128235017052361,6.09271766429499,1.20926532352584,0.232979315202064,0.499369351115536,-5.59834999571692
"3876","36763_at","WNT7A","7476","Wnt family member 7A",-0.373713133307613,5.99492564318184,-3.04360403081732,0.00392450698509147,0.0433250028552177,-2.16204147428669
"3877","36764_at","CACNG3","10368","calcium voltage-gated channel auxiliary subunit gamma 3",0.0140616819216248,7.57430739246053,0.165243303460332,0.869504729540133,0.944009516491965,-6.29621835404094
"3878","36766_at","RNASE2","6036","ribonuclease A family member 2",-0.377916982472138,5.64233554699416,-3.48518355247951,0.0011214796389434,0.0189462090518469,-1.02215081869002
"3879","36767_at","CYP1A1","1543","cytochrome P450 family 1 subfamily A member 1",-0.0348294773643225,5.35465038192952,-0.554060905097061,0.582325160261246,0.785307878194593,-6.15839238979807
"3880","36768_at","NEUROD1","4760","neuronal differentiation 1",0.309748435338101,4.28569932645775,3.09328609325629,0.00342290559465206,0.0394314935174192,-2.03850981904159
"3881","36769_at","RBBP5","5929","RB binding protein 5, histone lysine methyltransferase complex subunit",-0.226172237753409,4.63355002563704,-2.33806858046747,0.0239646424748115,0.136888198562576,-3.76466831654629
"3882","36770_at","STAT2","6773","signal transducer and activator of transcription 2",-0.28452384939722,6.4290274338456,-1.83283924827821,0.0735566528108785,0.266978085560317,-4.70978147191293
"3883","36771_at","CNR2","1269","cannabinoid receptor 2",-0.0511132083018762,7.32668377086015,-0.765171950764284,0.448229119626149,0.69976962809179,-6.02202918225685
"3884","36772_at","GNGT1","2792","G protein subunit gamma transducin 1",-0.0859837179929808,3.84891333477483,-0.927229993772282,0.358834736685677,0.624002652948826,-5.88859255825572
"3885","36774_f_at","PRB1","5542","proline rich protein BstNI subfamily 1 (gene/pseudogene)",0.0117611156578219,6.01059359499475,0.138871276437367,0.890181656328089,0.951344709421771,-6.30018392403953
"3886","36775_f_at","PRB1","5542","proline rich protein BstNI subfamily 1 (gene/pseudogene)",0.0391787072774026,6.68833103724052,0.283123474212363,0.778401876440316,0.896980252409004,-6.27010328935795
"3887","36776_at","LAG3","3902","lymphocyte activating 3",0.304290792723561,7.1533660122801,1.79324477323417,0.0797667460920559,0.279211529572493,-4.77574155000601
"3888","36777_at","KLRK1","22914","killer cell lectin like receptor K1",-0.0580513734441173,6.32430134539857,-0.529653750297585,0.598998251354348,0.797377089613298,-6.17138891607744
"3889","36777_at","KLRC4-KLRK1","100528032","KLRC4-KLRK1 readthrough",-0.0580513734441173,6.32430134539857,-0.529653750297585,0.598998251354348,0.797377089613298,-6.17138891607744
"3890","36778_at","GPR143","4935","G protein-coupled receptor 143",0.0152844470669544,7.2413784129755,0.145932452400591,0.884637159129308,0.949015976490539,-6.29918948541305
"3891","36782_s_at","IGF2","3481","insulin like growth factor 2",0.0807403671346947,4.66119980126606,0.374278297487154,0.709984005692712,0.862631911578998,-6.24053287624688
"3892","36782_s_at","INS-IGF2","723961","INS-IGF2 readthrough",0.0807403671346947,4.66119980126606,0.374278297487154,0.709984005692712,0.862631911578998,-6.24053287624688
"3893","36787_at","GATA1","2623","GATA binding protein 1",-0.0916494799766348,6.48651742883958,-1.38370536957585,0.173385956960063,0.428279446190675,-5.3830638120587
"3894","36788_at","GPC5","2262","glypican 5",0.0391967545693892,3.38289781809106,0.631620723277618,0.530882789617751,0.754056446399736,-6.11326867925514
"3895","36789_f_at","LILRB5","10990","leukocyte immunoglobulin like receptor B5",-0.156857615262237,5.47846388476185,-1.5630696283549,0.125156994450809,0.35720087456205,-5.13424051015163
"3896","36793_at","SPICE1","152185","spindle and centriole associated protein 1",-0.013729460716247,4.75660062884788,-0.208522711247246,0.835777269149756,0.929372404443304,-6.28822215600645
"3897","36796_at","SPN","6693","sialophorin",0.0187268866337824,4.23333177579434,0.188360479504582,0.851454845598141,0.934973560017656,-6.29217730061131
"3898","36797_at",NA,NA,NA,-0.244482396789387,4.08401519961993,-2.69691674277988,0.00986260717316526,0.0795121786066214,-2.9867834534003
"3899","36798_g_at","SPN","6693","sialophorin",-0.122491983189618,8.04221144967457,-1.33725639345898,0.187969382943412,0.445283491609545,-5.44299855571485
"3900","36800_at","OCA2","4948","OCA2 melanosomal transmembrane protein",-0.136511751543173,4.62002458648655,-1.15507627465779,0.25425561984153,0.522667802587217,-5.65973100506063
"3901","36801_at","GNRH1","2796","gonadotropin releasing hormone 1",0.289285263631561,5.35157643402073,2.06151209539875,0.0451557034096991,0.198864865022788,-4.30519538604029
"3902","36802_at","CD33","945","CD33 molecule",-0.0846119359128066,6.03340813931453,-0.890117371196839,0.378214531308935,0.643905598212032,-5.92132884175958
"3903","36803_at","DGCR11","25786","DiGeorge syndrome critical region gene 11",-0.0412613131234369,6.21553855112792,-0.498784889602177,0.620400289490829,0.813084328224927,-6.18699834767561
"3904","36805_s_at","NTRK1","4914","neurotrophic receptor tyrosine kinase 1",-0.052340648586771,7.13884889247749,-0.647537137217076,0.520628286906795,0.746720529844451,-6.10329156187316
"3905","36806_at","TRPV6","55503","transient receptor potential cation channel subfamily V member 6",-0.314735226358627,6.39688626461647,-4.26141326591327,0.000104634027325258,0.00371550765820581,1.17175110533176
"3906","36807_at","FAM155B","27112","family with sequence similarity 155 member B",-0.037883387821088,6.15825594541544,-0.342720442688104,0.733430734745523,0.87682200530902,-6.25169339279666
"3907","36808_at","PTPN22","26191","protein tyrosine phosphatase non-receptor type 22",-0.827607525998556,5.53628476929241,-3.04067382898678,0.00395614879916751,0.0435020306811812,-2.16928739990439
"3908","36809_at","CLC","1178","Charcot-Leyden crystal galectin",-0.135031817782686,5.0151218489183,-1.51715352662169,0.136336807201632,0.375347012419308,-5.20053592552442
"3909","36816_s_at","CFTR","1080","CF transmembrane conductance regulator",-0.263019943297016,5.49876411709499,-1.00388102109077,0.320891519048441,0.589285852233203,-5.81692463123961
"3910","36817_at","CFTR","1080","CF transmembrane conductance regulator",-0.0729156377220948,3.38534158589383,-1.0961608137041,0.278935536073608,0.54968738551091,-5.72346128155926
"3911","36823_at","RUNDC3A","10900","RUN domain containing 3A",-0.0862749341375206,6.07178058203314,-1.15972015154828,0.252379218989997,0.520153103833358,-5.65457417822094
"3912","36832_at","B3GNT3","10331","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3",-0.674103696465165,6.87554843796642,-3.8136670709427,0.000420652894105866,0.00941823246843455,-0.119441965327502
"3913","36834_at","MOXD1","26002","monooxygenase DBH like 1",-0.844845419350354,5.66215781770468,-2.2724947991754,0.0279647711653584,0.149332949470185,-3.89768841511134
"3914","36836_at","NRP1","8829","neuropilin 1",0.168538983829134,5.15430187011899,1.2258307078277,0.226743289193237,0.491100946873464,-5.57906131037993
"3915","36839_at","CDC6","990","cell division cycle 6",-0.232586854557765,4.40156098421867,-2.67844231892508,0.0103414976311471,0.0822451487783814,-3.02879865469239
"3916","36841_at","ACOT8","10005","acyl-CoA thioesterase 8",-0.171035537890296,6.70115694000402,-1.86201606551885,0.0692465062440073,0.256852476587053,-4.66038933469838
"3917","36842_at","ERC2","26059","ELKS/RAB6-interacting/CAST family member 2",0.804128179019073,4.47096530463627,4.76178260046967,2.0851844507811e-05,0.00126081700626894,2.67853411539125
"3918","36844_at","DOCK3","1795","dedicator of cytokinesis 3",-0.0529526070455457,4.29674281412533,-0.523226859750493,0.60342556859939,0.801110994684283,-6.17471507018843
"3919","36848_r_at","LSM7","51690","LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated",-0.0453485735518182,7.11622830274897,-0.602935428410908,0.549628036928335,0.763943232579274,-6.13063412350628
"3920","36850_at","TUSC3","7991","tumor suppressor candidate 3",0.401514524804537,5.90517227765824,2.81748829988542,0.00720654775869375,0.0659712705331982,-2.70762790394747
"3921","36853_at","GRIA1","2890","glutamate ionotropic receptor AMPA type subunit 1",-0.0494691449466176,5.20908607732789,-0.536241078313375,0.59447627881718,0.794202073905051,-6.16793814152706
"3922","36854_s_at","GRIA1","2890","glutamate ionotropic receptor AMPA type subunit 1",-0.0770486855762256,5.00029151812263,-0.977119596284044,0.333819268079555,0.598983720483913,-5.84256485965076
"3923","36855_r_at","GRIA1","2890","glutamate ionotropic receptor AMPA type subunit 1",-0.183689655710657,6.9325965114012,-1.69337685932481,0.0974098208693131,0.311387472102305,-4.93657277530713
"3924","36856_at","PLEKHO2","80301","pleckstrin homology domain containing O2",-0.22477471959066,7.08434029635381,-1.90441024880662,0.0633673048716002,0.244845772558391,-4.58744363515356
"3925","36863_at","HMMR","3161","hyaluronan mediated motility receptor",-0.956851952340007,6.19395618907891,-5.86475586784917,5.22530485643183e-07,0.000138510648416339,6.14020737522547
"3926","36866_at","ANKRD7","56311","ankyrin repeat domain 7",-0.194872317291402,3.8111957842328,-1.24962628018638,0.218002197398258,0.481331584354571,-5.55092610522677
"3927","36868_at","NFASC","23114","neurofascin",0.652589956341107,5.03488814072595,4.63988826179321,3.10335107706111e-05,0.00158726442702896,2.30637972188275
"3928","36871_at","EPB42","2038","erythrocyte membrane protein band 4.2",-0.213147890910566,5.52062898318231,-2.49029746226418,0.0165875630094444,0.110029774513526,-3.44473926761156
"3929","36874_at","CR2","1380","complement C3d receptor 2",-0.160114458732393,4.75792890899149,-1.3755031048727,0.175895656810861,0.431441835801136,-5.39378377843423
"3930","36876_at","FAH","2184","fumarylacetoacetate hydrolase",0.143154083618292,7.09030554167594,0.786591928880809,0.435711241782798,0.692535429919029,-6.00581304858591
"3931","36877_at","HLA-DQB1","3119","major histocompatibility complex, class II, DQ beta 1",-0.0955089169963101,3.87366757963809,-1.60744112139667,0.115067180313514,0.34213308279885,-5.06850297062985
"3932","36882_at","HOXD9","3235","homeobox D9",0.0963594554683036,7.13914290203035,0.908383046624402,0.368594417107493,0.635454315370717,-5.90537783476686
"3933","36883_at","KRT13","3860","keratin 13",-0.122949723454532,7.46366375020648,-1.03776702575306,0.305013550791884,0.574116828576447,-5.78351097932287
"3934","36884_at","CD163","9332","CD163 molecule",-0.291539912014403,5.98775059510103,-2.31449003778784,0.0253397868087313,0.141461898348834,-3.81283729141192
"3935","36886_f_at","KIR2DL3","3804","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3",-0.0285211430841699,5.42609240886752,-0.267662358496088,0.790202319461966,0.902595778582018,-6.27430877604738
"3936","36886_f_at","KIR2DL1","3802","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1",-0.0285211430841699,5.42609240886752,-0.267662358496088,0.790202319461966,0.902595778582018,-6.27430877604738
"3937","36886_f_at","KIR2DL2","3803","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 2",-0.0285211430841699,5.42609240886752,-0.267662358496088,0.790202319461966,0.902595778582018,-6.27430877604738
"3938","36886_f_at","KIR2DL4","3805","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4",-0.0285211430841699,5.42609240886752,-0.267662358496088,0.790202319461966,0.902595778582018,-6.27430877604738
"3939","36886_f_at","KIR2DS5","3810","killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 5",-0.0285211430841699,5.42609240886752,-0.267662358496088,0.790202319461966,0.902595778582018,-6.27430877604738
"3940","36886_f_at","KIR3DL1","3811","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1",-0.0285211430841699,5.42609240886752,-0.267662358496088,0.790202319461966,0.902595778582018,-6.27430877604738
"3941","36886_f_at","KIR3DL2","3812","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2",-0.0285211430841699,5.42609240886752,-0.267662358496088,0.790202319461966,0.902595778582018,-6.27430877604738
"3942","36886_f_at","KIR3DS1","3813","killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1",-0.0285211430841699,5.42609240886752,-0.267662358496088,0.790202319461966,0.902595778582018,-6.27430877604738
"3943","36886_f_at","KIR2DL5A","57292","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 5A",-0.0285211430841699,5.42609240886752,-0.267662358496088,0.790202319461966,0.902595778582018,-6.27430877604738
"3944","36886_f_at","KIR2DL5B","553128","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 5B",-0.0285211430841699,5.42609240886752,-0.267662358496088,0.790202319461966,0.902595778582018,-6.27430877604738
"3945","36887_f_at","KIR3DL1","3811","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1",-0.0674951884069248,5.40723572132057,-0.791295791043769,0.432990467946107,0.690280879047026,-6.00219370226169
"3946","36887_f_at","KIR2DL1","3802","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1",-0.0674951884069248,5.40723572132057,-0.791295791043769,0.432990467946107,0.690280879047026,-6.00219370226169
"3947","36887_f_at","KIR2DL2","3803","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 2",-0.0674951884069248,5.40723572132057,-0.791295791043769,0.432990467946107,0.690280879047026,-6.00219370226169
"3948","36887_f_at","KIR2DL3","3804","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3",-0.0674951884069248,5.40723572132057,-0.791295791043769,0.432990467946107,0.690280879047026,-6.00219370226169
"3949","36887_f_at","KIR2DL4","3805","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4",-0.0674951884069248,5.40723572132057,-0.791295791043769,0.432990467946107,0.690280879047026,-6.00219370226169
"3950","36887_f_at","KIR2DS5","3810","killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 5",-0.0674951884069248,5.40723572132057,-0.791295791043769,0.432990467946107,0.690280879047026,-6.00219370226169
"3951","36887_f_at","KIR3DL2","3812","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2",-0.0674951884069248,5.40723572132057,-0.791295791043769,0.432990467946107,0.690280879047026,-6.00219370226169
"3952","36887_f_at","KIR3DS1","3813","killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1",-0.0674951884069248,5.40723572132057,-0.791295791043769,0.432990467946107,0.690280879047026,-6.00219370226169
"3953","36887_f_at","KIR2DL5A","57292","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 5A",-0.0674951884069248,5.40723572132057,-0.791295791043769,0.432990467946107,0.690280879047026,-6.00219370226169
"3954","36887_f_at","KIR2DL5B","553128","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 5B",-0.0674951884069248,5.40723572132057,-0.791295791043769,0.432990467946107,0.690280879047026,-6.00219370226169
"3955","36891_at","MCAT","27349","malonyl-CoA-acyl carrier protein transacylase",-0.00252915048938362,7.96899803705554,-0.0368053643511301,0.970805656905712,0.988176289437528,-6.30905244042065
"3956","36893_at","FDX1","2230","ferredoxin 1",-0.15366038483446,3.73888390453622,-2.22486049332729,0.0312333384412839,0.159748497073539,-3.9924558620222
"3957","36897_at","MLC1","23209","modulator of VRAC current 1",-0.0215401426330901,5.41321774347591,-0.393470935095811,0.695860270082511,0.855908368882386,-6.2332680730577
"3958","369_s_at","UBE2H","7328","ubiquitin conjugating enzyme E2 H",-1.09864107740397,7.22845373437501,-5.11694792223659,6.45669524012348e-06,0.00064278707078015,3.77769078596424
"3959","36903_at","TRIM9","114088","tripartite motif containing 9",0.0850457293823044,3.65861211533404,1.17060221253649,0.248021376260109,0.517053217604455,-5.64241403724156
"3960","36904_at","KIF1A","547","kinesin family member 1A",-0.0376159826168401,5.93099712542061,-0.615798221179745,0.541180871550999,0.759205676622249,-6.12294531725201
"3961","36911_at","TYRP1","7306","tyrosinase related protein 1",-0.11993093049927,3.46932926108806,-1.39804874180093,0.169063856326913,0.422659640817281,-5.36417775661062
"3962","36912_at","CHAF1B","8208","chromatin assembly factor 1 subunit B",-0.209932579950673,6.09777535844573,-2.59654144166443,0.0127329268053438,0.0938969139415232,-3.21256697367091
"3963","36914_at","CTSO","1519","cathepsin O",-0.00233103614163888,3.80541735355306,-0.0299182472365728,0.976266721217185,0.989579449233783,-6.30927977544673
"3964","36919_r_at","FPR1","2357","formyl peptide receptor 1",-0.043365398093596,3.22234753535886,-0.668145839575737,0.50750910847103,0.738158956359507,-6.09001152088009
"3965","36922_at","RRM2","6241","ribonucleotide reductase regulatory subunit M2",-0.556650358984492,5.40554515996974,-4.96589058560859,1.0654727076763e-05,0.000884129878617939,3.30776352326362
"3966","36923_at","FPGS","2356","folylpolyglutamate synthase",-0.0607684124719681,7.36521931244106,-0.73621723896248,0.465481731265715,0.712460882230798,-6.04325667773318
"3967","36924_r_at","SCG2","7857","secretogranin II",0.30754483781033,5.3167790637973,2.0513652707072,0.0461765540111303,0.201279798398062,-4.32398305015443
"3968","36947_s_at","DYRK1A","1859","dual specificity tyrosine phosphorylation regulated kinase 1A",0.0425020341650795,4.18550616296501,0.567381762258365,0.573320869084214,0.779918782642517,-6.15105576643027
"3969","36966_at",NA,NA,NA,-0.0226201446349403,3.61188037556337,-0.217650917177947,0.828701160746009,0.927000485374277,-6.28629962702845
"3970","36967_g_at","ANK3","288","ankyrin 3",0.00408103901609902,5.99752284543271,0.0393183277961335,0.968813368468094,0.987375916619627,-6.30895780536109
"3971","36983_f_at","HP","3240","haptoglobin",-1.08031367905449,5.72638083128741,-2.2621823251851,0.0286453556280522,0.151659883785746,-3.91833877483872
"3972","36995_at","AMBP","259","alpha-1-microglobulin/bikunin precursor",-0.167675266916219,7.50311081582382,-2.35253369528928,0.0231544976416369,0.134272590482285,-3.73493074171434
"3973","36997_at","AK1","203","adenylate kinase 1",0.375772556878527,7.13280355929785,2.78549286549179,0.00783790631051941,0.0684895418199776,-2.78253095397449
"3974","36999_at","KDM5A","5927","lysine demethylase 5A",-0.101250756706794,6.01698163630783,-0.914380423666988,0.365470368338817,0.631916731080486,-5.90007246476161
"3975","37004_at","SFTPB","6439","surfactant protein B",-0.0551688832678066,5.58744403012397,-0.52507928261859,0.602147922303935,0.800232340129783,-6.1737604845748
"3976","37013_at","ACE","1636","angiotensin I converting enzyme",-0.0607966065035139,7.00455660787804,-0.67829065785165,0.501117595087641,0.733262622733228,-6.08332464654427
"3977","37019_at","FGB","2244","fibrinogen beta chain",-0.0628860136685638,4.80609536148265,-0.307973174884979,0.759547082770572,0.888102975345205,-6.26285133536593
"3978","37020_at","CRP","1401","C-reactive protein",-0.104429051190005,4.87300558888308,-1.43874844712033,0.15725448820187,0.406252906267575,-5.30962246728737
"3979","37048_at","TOMM34","10953","translocase of outer mitochondrial membrane 34",-0.24213924975621,8.17497566352739,-1.96021931568718,0.0562822796439659,0.227043204786621,-4.48931037391267
"3980","37051_at","KCNN3","3782","potassium calcium-activated channel subfamily N member 3",-0.00424482349710065,4.25681404772139,-0.0256554275665821,0.979647470938379,0.991324466589459,-6.3093969731074
"3981","37052_at","DGKG","1608","diacylglycerol kinase gamma",-0.0174384410391131,5.42099568247834,-0.19818257406002,0.843809462891493,0.932025051941895,-6.29030064613499
"3982","37054_at","BPI","671","bactericidal permeability increasing protein",0.00240506432048893,4.06342819243951,0.0379986109260517,0.969859621507252,0.987934841933661,-6.30900828322996
"3983","37054_at","LOC149684","149684","uncharacterized LOC149684",0.00240506432048893,4.06342819243951,0.0379986109260517,0.969859621507252,0.987934841933661,-6.30900828322996
"3984","37055_at","ETV1","2115","ETS variant transcription factor 1",-0.0817377152890706,3.51058983530581,-0.837617306668725,0.4067449315882,0.670858604051674,-5.96543447307541
"3985","37056_at","TEC","7006","tec protein tyrosine kinase",-0.181308088186573,6.11875213012545,-2.70700407041976,0.00960983026101604,0.0784404153809142,-2.96375628111318
"3986","37057_s_at","TRAF3","7187","TNF receptor associated factor 3",-0.509944756922938,6.04569492313712,-5.66359650516049,1.03194751237339e-06,0.000189978699748904,5.50040701354647
"3987","37058_at","UGT2B4","7363","UDP glucuronosyltransferase family 2 member B4",-0.235678001006273,3.39455749027521,-2.97327834158645,0.00475345714646349,0.0494412753573395,-2.3346994287714
"3988","37059_at","GCKR","2646","glucokinase regulator",0.494005674861571,6.30942067590056,4.24545190140913,0.000110057838078718,0.00374581164429164,1.12468779986798
"3989","37060_at",NA,NA,NA,-0.115632037963063,4.11554539425458,-1.54583772850952,0.129262896739187,0.363959923899479,-5.15932782512766
"3990","37062_at","GABRA2","2555","gamma-aminobutyric acid type A receptor alpha2 subunit",0.128168281575956,3.83804737522135,1.78866501186219,0.0805127031425501,0.28088755946165,-4.78329112107472
"3991","37063_r_at","KCNV1","27012","potassium voltage-gated channel modifier subfamily V member 1",-0.0365505720281787,2.57888267952426,-0.555661501050627,0.581239627984175,0.784603129784934,-6.1575199223265
"3992","37065_f_at","GAGE5","2577","G antigen 5",-0.2391097469551,4.4927964051981,-0.441860309136821,0.660741198244085,0.840244566653918,-6.21335215932513
"3993","37065_f_at","GAGE1","2543","G antigen 1",-0.2391097469551,4.4927964051981,-0.441860309136821,0.660741198244085,0.840244566653918,-6.21335215932513
"3994","37065_f_at","GAGE2C","2574","G antigen 2C",-0.2391097469551,4.4927964051981,-0.441860309136821,0.660741198244085,0.840244566653918,-6.21335215932513
"3995","37065_f_at","GAGE4","2576","G antigen 4",-0.2391097469551,4.4927964051981,-0.441860309136821,0.660741198244085,0.840244566653918,-6.21335215932513
"3996","37065_f_at","GAGE6","2578","G antigen 6",-0.2391097469551,4.4927964051981,-0.441860309136821,0.660741198244085,0.840244566653918,-6.21335215932513
"3997","37065_f_at","GAGE7","2579","G antigen 7",-0.2391097469551,4.4927964051981,-0.441860309136821,0.660741198244085,0.840244566653918,-6.21335215932513
"3998","37065_f_at","GAGE12I","26748","G antigen 12I",-0.2391097469551,4.4927964051981,-0.441860309136821,0.660741198244085,0.840244566653918,-6.21335215932513
"3999","37065_f_at","GAGE2E","26749","G antigen 2E",-0.2391097469551,4.4927964051981,-0.441860309136821,0.660741198244085,0.840244566653918,-6.21335215932513
"4000","37065_f_at","GAGE13","645051","G antigen 13",-0.2391097469551,4.4927964051981,-0.441860309136821,0.660741198244085,0.840244566653918,-6.21335215932513
"4001","37065_f_at","GAGE12G","645073","G antigen 12G",-0.2391097469551,4.4927964051981,-0.441860309136821,0.660741198244085,0.840244566653918,-6.21335215932513
"4002","37065_f_at","GAGE12J","729396","G antigen 12J",-0.2391097469551,4.4927964051981,-0.441860309136821,0.660741198244085,0.840244566653918,-6.21335215932513
"4003","37065_f_at","GAGE2D","729408","G antigen 2D",-0.2391097469551,4.4927964051981,-0.441860309136821,0.660741198244085,0.840244566653918,-6.21335215932513
"4004","37065_f_at","GAGE12C","729422","G antigen 12C",-0.2391097469551,4.4927964051981,-0.441860309136821,0.660741198244085,0.840244566653918,-6.21335215932513
"4005","37065_f_at","GAGE12B","729428","G antigen 12B",-0.2391097469551,4.4927964051981,-0.441860309136821,0.660741198244085,0.840244566653918,-6.21335215932513
"4006","37065_f_at","GAGE12E","729431","G antigen 12E",-0.2391097469551,4.4927964051981,-0.441860309136821,0.660741198244085,0.840244566653918,-6.21335215932513
"4007","37065_f_at","GAGE12H","729442","G antigen 12H",-0.2391097469551,4.4927964051981,-0.441860309136821,0.660741198244085,0.840244566653918,-6.21335215932513
"4008","37065_f_at","GAGE2A","729447","G antigen 2A",-0.2391097469551,4.4927964051981,-0.441860309136821,0.660741198244085,0.840244566653918,-6.21335215932513
"4009","37065_f_at","GAGE12F","100008586","G antigen 12F",-0.2391097469551,4.4927964051981,-0.441860309136821,0.660741198244085,0.840244566653918,-6.21335215932513
"4010","37065_f_at","GAGE8","100101629","G antigen 8",-0.2391097469551,4.4927964051981,-0.441860309136821,0.660741198244085,0.840244566653918,-6.21335215932513
"4011","37065_f_at","GAGE12D","100132399","G antigen 12D",-0.2391097469551,4.4927964051981,-0.441860309136821,0.660741198244085,0.840244566653918,-6.21335215932513
"4012","37065_f_at","GAGE10","102724473","G antigen 10",-0.2391097469551,4.4927964051981,-0.441860309136821,0.660741198244085,0.840244566653918,-6.21335215932513
"4013","37066_at","PRTN3","5657","proteinase 3",-0.0645943193092435,6.31152594082129,-0.900188439391335,0.372890702571552,0.639296581103726,-5.91257258839777
"4014","37067_at","FAM155A","728215","family with sequence similarity 155 member A",0.554276395389831,3.92376667552464,2.89297486588032,0.00589931621345405,0.0568025697582147,-2.52860706880673
"4015","37069_at","DGCR5","26220","DiGeorge syndrome critical region gene 5",-0.0139563504121538,5.67701401438869,-0.14741165165388,0.883476409097915,0.949015976490539,-6.29897492630893
